delta,midgamma,lowgamma,theta,highalpha,lowalpha,highbeta,lowbeta,state
22403-9262-2009234-943528-178808-80048-1737639-153063,37925-29895-85933-118983-16258-11924-629063-27438,6329-5221-84381-50397-30482-1278-100092-3249,3671-6634-65647-15728-12808-2495-131104-2128,22080-5812-42070-6717-9284-3114-26932-2914,7362-9634-39337-15817-7884-2146-47770-3942,8345-16694-42867-11330-8284-2233-64649-2660,3929-12815-11029-9196-14151-2265-66096-1223,easy
9262-2009234-943528-178808-80048-1737639-153063-262978,29895-85933-118983-16258-11924-629063-27438-16299,5221-84381-50397-30482-1278-100092-3249-7700,6634-65647-15728-12808-2495-131104-2128-4594,5812-42070-6717-9284-3114-26932-2914-3111,9634-39337-15817-7884-2146-47770-3942-4795,16694-42867-11330-8284-2233-64649-2660-6997,12815-11029-9196-14151-2265-66096-1223-6819,easy
2009234-943528-178808-80048-1737639-153063-262978-1654003,85933-118983-16258-11924-629063-27438-16299-258789,84381-50397-30482-1278-100092-3249-7700-94560,65647-15728-12808-2495-131104-2128-4594-106289,42070-6717-9284-3114-26932-2914-3111-29899,39337-15817-7884-2146-47770-3942-4795-52572,42867-11330-8284-2233-64649-2660-6997-54543,11029-9196-14151-2265-66096-1223-6819-10376,easy
943528-178808-80048-1737639-153063-262978-1654003-1100544,118983-16258-11924-629063-27438-16299-258789-144277,50397-30482-1278-100092-3249-7700-94560-15756,15728-12808-2495-131104-2128-4594-106289-6639,6717-9284-3114-26932-2914-3111-29899-7893,15817-7884-2146-47770-3942-4795-52572-18601,11330-8284-2233-64649-2660-6997-54543-12236,9196-14151-2265-66096-1223-6819-10376-6284,easy
178808-80048-1737639-153063-262978-1654003-1100544-614788,16258-11924-629063-27438-16299-258789-144277-114370,30482-1278-100092-3249-7700-94560-15756-53362,12808-2495-131104-2128-4594-106289-6639-16207,9284-3114-26932-2914-3111-29899-7893-13028,7884-2146-47770-3942-4795-52572-18601-47738,8284-2233-64649-2660-6997-54543-12236-29810,14151-2265-66096-1223-6819-10376-6284-12990,easy
80048-1737639-153063-262978-1654003-1100544-614788-2028830,11924-629063-27438-16299-258789-144277-114370-38236,1278-100092-3249-7700-94560-15756-53362-29342,2495-131104-2128-4594-106289-6639-16207-14451,3114-26932-2914-3111-29899-7893-13028-6142,2146-47770-3942-4795-52572-18601-47738-5252,2233-64649-2660-6997-54543-12236-29810-8889,2265-66096-1223-6819-10376-6284-12990-6402,easy
1737639-153063-262978-1654003-1100544-614788-2028830-41924,629063-27438-16299-258789-144277-114370-38236-40329,100092-3249-7700-94560-15756-53362-29342-28880,131104-2128-4594-106289-6639-16207-14451-10480,26932-2914-3111-29899-7893-13028-6142-17183,47770-3942-4795-52572-18601-47738-5252-13085,64649-2660-6997-54543-12236-29810-8889-18307,66096-1223-6819-10376-6284-12990-6402-30319,easy
153063-262978-1654003-1100544-614788-2028830-41924-2042087,27438-16299-258789-144277-114370-38236-40329-38526,3249-7700-94560-15756-53362-29342-28880-37820,2128-4594-106289-6639-16207-14451-10480-6339,2914-3111-29899-7893-13028-6142-17183-10269,3942-4795-52572-18601-47738-5252-13085-7248,2660-6997-54543-12236-29810-8889-18307-4784,1223-6819-10376-6284-12990-6402-30319-4282,easy
262978-1654003-1100544-614788-2028830-41924-2042087-169680,16299-258789-144277-114370-38236-40329-38526-48380,7700-94560-15756-53362-29342-28880-37820-2384,4594-106289-6639-16207-14451-10480-6339-2831,3111-29899-7893-13028-6142-17183-10269-1052,4795-52572-18601-47738-5252-13085-7248-1127,6997-54543-12236-29810-8889-18307-4784-2025,6819-10376-6284-12990-6402-30319-4282-1712,easy
1654003-1100544-614788-2028830-41924-2042087-169680-1455163,258789-144277-114370-38236-40329-38526-48380-80433,94560-15756-53362-29342-28880-37820-2384-15969,106289-6639-16207-14451-10480-6339-2831-10585,29899-7893-13028-6142-17183-10269-1052-8482,52572-18601-47738-5252-13085-7248-1127-20551,54543-12236-29810-8889-18307-4784-2025-4929,10376-6284-12990-6402-30319-4282-1712-8071,easy
1100544-614788-2028830-41924-2042087-169680-1455163-225357,144277-114370-38236-40329-38526-48380-80433-18030,15756-53362-29342-28880-37820-2384-15969-1967,6639-16207-14451-10480-6339-2831-10585-5098,7893-13028-6142-17183-10269-1052-8482-2663,18601-47738-5252-13085-7248-1127-20551-1704,12236-29810-8889-18307-4784-2025-4929-1796,6284-12990-6402-30319-4282-1712-8071-1653,easy
614788-2028830-41924-2042087-169680-1455163-225357-577068,114370-38236-40329-38526-48380-80433-18030-71805,53362-29342-28880-37820-2384-15969-1967-27152,16207-14451-10480-6339-2831-10585-5098-12911,13028-6142-17183-10269-1052-8482-2663-3915,47738-5252-13085-7248-1127-20551-1704-7745,29810-8889-18307-4784-2025-4929-1796-7511,12990-6402-30319-4282-1712-8071-1653-6324,easy
2028830-41924-2042087-169680-1455163-225357-577068-1699866,38236-40329-38526-48380-80433-18030-71805-134938,29342-28880-37820-2384-15969-1967-27152-35062,14451-10480-6339-2831-10585-5098-12911-38534,6142-17183-10269-1052-8482-2663-3915-9912,5252-13085-7248-1127-20551-1704-7745-28229,8889-18307-4784-2025-4929-1796-7511-22752,6402-30319-4282-1712-8071-1653-6324-34525,easy
41924-2042087-169680-1455163-225357-577068-1699866-277019,40329-38526-48380-80433-18030-71805-134938-5499,28880-37820-2384-15969-1967-27152-35062-12210,10480-6339-2831-10585-5098-12911-38534-3393,17183-10269-1052-8482-2663-3915-9912-4428,13085-7248-1127-20551-1704-7745-28229-5653,18307-4784-2025-4929-1796-7511-22752-5709,30319-4282-1712-8071-1653-6324-34525-6631,easy
2042087-169680-1455163-225357-577068-1699866-277019-724660,38526-48380-80433-18030-71805-134938-5499-112971,37820-2384-15969-1967-27152-35062-12210-15422,6339-2831-10585-5098-12911-38534-3393-10752,10269-1052-8482-2663-3915-9912-4428-23728,7248-1127-20551-1704-7745-28229-5653-19286,4784-2025-4929-1796-7511-22752-5709-39723,4282-1712-8071-1653-6324-34525-6631-20255,easy
169680-1455163-225357-577068-1699866-277019-724660-1499358,48380-80433-18030-71805-134938-5499-112971-235666,2384-15969-1967-27152-35062-12210-15422-61720,2831-10585-5098-12911-38534-3393-10752-18793,1052-8482-2663-3915-9912-4428-23728-26852,1127-20551-1704-7745-28229-5653-19286-24417,2025-4929-1796-7511-22752-5709-39723-26680,1712-8071-1653-6324-34525-6631-20255-11889,easy
1455163-225357-577068-1699866-277019-724660-1499358-114900,80433-18030-71805-134938-5499-112971-235666-29399,15969-1967-27152-35062-12210-15422-61720-2693,10585-5098-12911-38534-3393-10752-18793-9092,8482-2663-3915-9912-4428-23728-26852-2334,20551-1704-7745-28229-5653-19286-24417-4237,4929-1796-7511-22752-5709-39723-26680-8744,8071-1653-6324-34525-6631-20255-11889-1667,easy
225357-577068-1699866-277019-724660-1499358-114900-283134,18030-71805-134938-5499-112971-235666-29399-50784,1967-27152-35062-12210-15422-61720-2693-2011,5098-12911-38534-3393-10752-18793-9092-4504,2663-3915-9912-4428-23728-26852-2334-1902,1704-7745-28229-5653-19286-24417-4237-5042,1796-7511-22752-5709-39723-26680-8744-5986,1653-6324-34525-6631-20255-11889-1667-2837,easy
577068-1699866-277019-724660-1499358-114900-283134-118524,71805-134938-5499-112971-235666-29399-50784-1801,27152-35062-12210-15422-61720-2693-2011-8889,12911-38534-3393-10752-18793-9092-4504-1600,3915-9912-4428-23728-26852-2334-1902-1334,7745-28229-5653-19286-24417-4237-5042-2046,7511-22752-5709-39723-26680-8744-5986-1079,6324-34525-6631-20255-11889-1667-2837-923,easy
1699866-277019-724660-1499358-114900-283134-118524-352768,134938-5499-112971-235666-29399-50784-1801-154796,35062-12210-15422-61720-2693-2011-8889-60068,38534-3393-10752-18793-9092-4504-1600-6210,9912-4428-23728-26852-2334-1902-1334-19238,28229-5653-19286-24417-4237-5042-2046-19480,22752-5709-39723-26680-8744-5986-1079-19663,34525-6631-20255-11889-1667-2837-923-17377,easy
277019-724660-1499358-114900-283134-118524-352768-59358,5499-112971-235666-29399-50784-1801-154796-17227,12210-15422-61720-2693-2011-8889-60068-6534,3393-10752-18793-9092-4504-1600-6210-1697,4428-23728-26852-2334-1902-1334-19238-24313,5653-19286-24417-4237-5042-2046-19480-40234,5709-39723-26680-8744-5986-1079-19663-37878,6631-20255-11889-1667-2837-923-17377-8296,easy
724660-1499358-114900-283134-118524-352768-59358-107040,112971-235666-29399-50784-1801-154796-17227-8492,15422-61720-2693-2011-8889-60068-6534-2507,10752-18793-9092-4504-1600-6210-1697-226,23728-26852-2334-1902-1334-19238-24313-2782,19286-24417-4237-5042-2046-19480-40234-2441,39723-26680-8744-5986-1079-19663-37878-2627,20255-11889-1667-2837-923-17377-8296-3487,easy
1499358-114900-283134-118524-352768-59358-107040-805352,235666-29399-50784-1801-154796-17227-8492-123862,61720-2693-2011-8889-60068-6534-2507-71823,18793-9092-4504-1600-6210-1697-226-32934,26852-2334-1902-1334-19238-24313-2782-10266,24417-4237-5042-2046-19480-40234-2441-17741,26680-8744-5986-1079-19663-37878-2627-22985,11889-1667-2837-923-17377-8296-3487-9125,easy
114900-283134-118524-352768-59358-107040-805352-261502,29399-50784-1801-154796-17227-8492-123862-96038,2693-2011-8889-60068-6534-2507-71823-66538,9092-4504-1600-6210-1697-226-32934-70998,2334-1902-1334-19238-24313-2782-10266-14804,4237-5042-2046-19480-40234-2441-17741-30330,8744-5986-1079-19663-37878-2627-22985-15468,1667-2837-923-17377-8296-3487-9125-13576,easy
283134-118524-352768-59358-107040-805352-261502-755702,50784-1801-154796-17227-8492-123862-96038-130060,2011-8889-60068-6534-2507-71823-66538-5922,4504-1600-6210-1697-226-32934-70998-6581,1902-1334-19238-24313-2782-10266-14804-3125,5042-2046-19480-40234-2441-17741-30330-27929,5986-1079-19663-37878-2627-22985-15468-15760,2837-923-17377-8296-3487-9125-13576-9032,easy
118524-352768-59358-107040-805352-261502-755702-186148,1801-154796-17227-8492-123862-96038-130060-18848,8889-60068-6534-2507-71823-66538-5922-9823,1600-6210-1697-226-32934-70998-6581-1530,1334-19238-24313-2782-10266-14804-3125-21733,2046-19480-40234-2441-17741-30330-27929-30450,1079-19663-37878-2627-22985-15468-15760-22040,923-17377-8296-3487-9125-13576-9032-14072,easy
352768-59358-107040-805352-261502-755702-186148-96565,154796-17227-8492-123862-96038-130060-18848-53926,60068-6534-2507-71823-66538-5922-9823-23752,6210-1697-226-32934-70998-6581-1530-5191,19238-24313-2782-10266-14804-3125-21733-30429,19480-40234-2441-17741-30330-27929-30450-34052,19663-37878-2627-22985-15468-15760-22040-68241,17377-8296-3487-9125-13576-9032-14072-8434,easy
59358-107040-805352-261502-755702-186148-96565-1004461,17227-8492-123862-96038-130060-18848-53926-166838,6534-2507-71823-66538-5922-9823-23752-21855,1697-226-32934-70998-6581-1530-5191-14016,24313-2782-10266-14804-3125-21733-30429-13715,40234-2441-17741-30330-27929-30450-34052-9632,37878-2627-22985-15468-15760-22040-68241-13863,8296-3487-9125-13576-9032-14072-8434-3042,easy
107040-805352-261502-755702-186148-96565-1004461-1347075,8492-123862-96038-130060-18848-53926-166838-616166,2507-71823-66538-5922-9823-23752-21855-33906,226-32934-70998-6581-1530-5191-14016-46942,2782-10266-14804-3125-21733-30429-13715-44118,2441-17741-30330-27929-30450-34052-9632-28268,2627-22985-15468-15760-22040-68241-13863-19387,3487-9125-13576-9032-14072-8434-3042-36620,easy
805352-261502-755702-186148-96565-1004461-1347075-493612,123862-96038-130060-18848-53926-166838-616166-13910,71823-66538-5922-9823-23752-21855-33906-23129,32934-70998-6581-1530-5191-14016-46942-2699,10266-14804-3125-21733-30429-13715-44118-9786,17741-30330-27929-30450-34052-9632-28268-5313,22985-15468-15760-22040-68241-13863-19387-6685,9125-13576-9032-14072-8434-3042-36620-5562,easy
261502-755702-186148-96565-1004461-1347075-493612-1204332,96038-130060-18848-53926-166838-616166-13910-25460,66538-5922-9823-23752-21855-33906-23129-2102,70998-6581-1530-5191-14016-46942-2699-10619,14804-3125-21733-30429-13715-44118-9786-4247,30330-27929-30450-34052-9632-28268-5313-3680,15468-15760-22040-68241-13863-19387-6685-12978,13576-9032-14072-8434-3042-36620-5562-14099,easy
755702-186148-96565-1004461-1347075-493612-1204332-397739,130060-18848-53926-166838-616166-13910-25460-110656,5922-9823-23752-21855-33906-23129-2102-3053,6581-1530-5191-14016-46942-2699-10619-3895,3125-21733-30429-13715-44118-9786-4247-17624,27929-30450-34052-9632-28268-5313-3680-5614,15760-22040-68241-13863-19387-6685-12978-7953,9032-14072-8434-3042-36620-5562-14099-7151,easy
186148-96565-1004461-1347075-493612-1204332-397739-1714851,18848-53926-166838-616166-13910-25460-110656-194486,9823-23752-21855-33906-23129-2102-3053-5007,1530-5191-14016-46942-2699-10619-3895-13352,21733-30429-13715-44118-9786-4247-17624-11016,30450-34052-9632-28268-5313-3680-5614-4341,22040-68241-13863-19387-6685-12978-7953-10513,14072-8434-3042-36620-5562-14099-7151-4479,easy
96565-1004461-1347075-493612-1204332-397739-1714851-602877,53926-166838-616166-13910-25460-110656-194486-67662,23752-21855-33906-23129-2102-3053-5007-6634,5191-14016-46942-2699-10619-3895-13352-3567,30429-13715-44118-9786-4247-17624-11016-13902,34052-9632-28268-5313-3680-5614-4341-5139,68241-13863-19387-6685-12978-7953-10513-4283,8434-3042-36620-5562-14099-7151-4479-7231,easy
1004461-1347075-493612-1204332-397739-1714851-602877-453378,166838-616166-13910-25460-110656-194486-67662-90437,21855-33906-23129-2102-3053-5007-6634-5833,14016-46942-2699-10619-3895-13352-3567-10207,13715-44118-9786-4247-17624-11016-13902-14280,9632-28268-5313-3680-5614-4341-5139-14398,13863-19387-6685-12978-7953-10513-4283-5599,3042-36620-5562-14099-7151-4479-7231-5369,easy
1347075-493612-1204332-397739-1714851-602877-453378-1336369,616166-13910-25460-110656-194486-67662-90437-179016,33906-23129-2102-3053-5007-6634-5833-100383,46942-2699-10619-3895-13352-3567-10207-32087,44118-9786-4247-17624-11016-13902-14280-16782,28268-5313-3680-5614-4341-5139-14398-65871,19387-6685-12978-7953-10513-4283-5599-32676,36620-5562-14099-7151-4479-7231-5369-21907,easy
493612-1204332-397739-1714851-602877-453378-1336369-857730,13910-25460-110656-194486-67662-90437-179016-77396,23129-2102-3053-5007-6634-5833-100383-58089,2699-10619-3895-13352-3567-10207-32087-5243,9786-4247-17624-11016-13902-14280-16782-15131,5313-3680-5614-4341-5139-14398-65871-18123,6685-12978-7953-10513-4283-5599-32676-12206,5562-14099-7151-4479-7231-5369-21907-5859,easy
1204332-397739-1714851-602877-453378-1336369-857730-92276,25460-110656-194486-67662-90437-179016-77396-130498,2102-3053-5007-6634-5833-100383-58089-18861,10619-3895-13352-3567-10207-32087-5243-12188,4247-17624-11016-13902-14280-16782-15131-21955,3680-5614-4341-5139-14398-65871-18123-37799,12978-7953-10513-4283-5599-32676-12206-30572,14099-7151-4479-7231-5369-21907-5859-12271,easy
397739-1714851-602877-453378-1336369-857730-92276-338110,110656-194486-67662-90437-179016-77396-130498-330562,3053-5007-6634-5833-100383-58089-18861-4749,3895-13352-3567-10207-32087-5243-12188-8574,17624-11016-13902-14280-16782-15131-21955-8756,5614-4341-5139-14398-65871-18123-37799-29827,7953-10513-4283-5599-32676-12206-30572-13055,7151-4479-7231-5369-21907-5859-12271-8609,easy
1714851-602877-453378-1336369-857730-92276-338110-859174,194486-67662-90437-179016-77396-130498-330562-250204,5007-6634-5833-100383-58089-18861-4749-112329,13352-3567-10207-32087-5243-12188-8574-20637,11016-13902-14280-16782-15131-21955-8756-26110,4341-5139-14398-65871-18123-37799-29827-17953,10513-4283-5599-32676-12206-30572-13055-40861,4479-7231-5369-21907-5859-12271-8609-14559,easy
602877-453378-1336369-857730-92276-338110-859174-680857,67662-90437-179016-77396-130498-330562-250204-330116,6634-5833-100383-58089-18861-4749-112329-53434,3567-10207-32087-5243-12188-8574-20637-58809,13902-14280-16782-15131-21955-8756-26110-15019,5139-14398-65871-18123-37799-29827-17953-22820,4283-5599-32676-12206-30572-13055-40861-19881,7231-5369-21907-5859-12271-8609-14559-20508,easy
453378-1336369-857730-92276-338110-859174-680857-740970,90437-179016-77396-130498-330562-250204-330116-254334,5833-100383-58089-18861-4749-112329-53434-20256,10207-32087-5243-12188-8574-20637-58809-26069,14280-16782-15131-21955-8756-26110-15019-17746,14398-65871-18123-37799-29827-17953-22820-7888,5599-32676-12206-30572-13055-40861-19881-11037,5369-21907-5859-12271-8609-14559-20508-21072,easy
1336369-857730-92276-338110-859174-680857-740970-768168,179016-77396-130498-330562-250204-330116-254334-163343,100383-58089-18861-4749-112329-53434-20256-31727,32087-5243-12188-8574-20637-58809-26069-9815,16782-15131-21955-8756-26110-15019-17746-12081,65871-18123-37799-29827-17953-22820-7888-10146,32676-12206-30572-13055-40861-19881-11037-15016,21907-5859-12271-8609-14559-20508-21072-3874,easy
857730-92276-338110-859174-680857-740970-768168-1259729,77396-130498-330562-250204-330116-254334-163343-167116,58089-18861-4749-112329-53434-20256-31727-40544,5243-12188-8574-20637-58809-26069-9815-12608,15131-21955-8756-26110-15019-17746-12081-15204,18123-37799-29827-17953-22820-7888-10146-16925,12206-30572-13055-40861-19881-11037-15016-12287,5859-12271-8609-14559-20508-21072-3874-18229,easy
92276-338110-859174-680857-740970-768168-1259729-1154286,130498-330562-250204-330116-254334-163343-167116-45396,18861-4749-112329-53434-20256-31727-40544-18487,12188-8574-20637-58809-26069-9815-12608-24765,21955-8756-26110-15019-17746-12081-15204-6925,37799-29827-17953-22820-7888-10146-16925-6564,30572-13055-40861-19881-11037-15016-12287-5722,12271-8609-14559-20508-21072-3874-18229-8099,easy
338110-859174-680857-740970-768168-1259729-1154286-85187,330562-250204-330116-254334-163343-167116-45396-90521,4749-112329-53434-20256-31727-40544-18487-9857,8574-20637-58809-26069-9815-12608-24765-8466,8756-26110-15019-17746-12081-15204-6925-6976,29827-17953-22820-7888-10146-16925-6564-8438,13055-40861-19881-11037-15016-12287-5722-5516,8609-14559-20508-21072-3874-18229-8099-2654,easy
800254-1494988-1557393-176038-158773-1055843-338358-2331000,123176-104074-142911-43202-40848-39231-94866-65702,35492-30244-131878-14862-17613-59772-56810-9170,31800-22870-58684-6476-12078-68408-7814-7438,17158-19456-21364-22811-7777-6645-13453-8400,10761-36138-85160-10721-14443-18379-14191-6067,15803-24518-69892-23317-6937-7031-32354-13452,8119-18018-25983-9471-4592-13033-23085-17024,easy
1494988-1557393-176038-158773-1055843-338358-2331000-150512,104074-142911-43202-40848-39231-94866-65702-36905,30244-131878-14862-17613-59772-56810-9170-26677,22870-58684-6476-12078-68408-7814-7438-2523,19456-21364-22811-7777-6645-13453-8400-3571,36138-85160-10721-14443-18379-14191-6067-8060,24518-69892-23317-6937-7031-32354-13452-6067,18018-25983-9471-4592-13033-23085-17024-1593,easy
1557393-176038-158773-1055843-338358-2331000-150512-540482,142911-43202-40848-39231-94866-65702-36905-70494,131878-14862-17613-59772-56810-9170-26677-22067,58684-6476-12078-68408-7814-7438-2523-18165,21364-22811-7777-6645-13453-8400-3571-5186,85160-10721-14443-18379-14191-6067-8060-15758,69892-23317-6937-7031-32354-13452-6067-4304,25983-9471-4592-13033-23085-17024-1593-10864,easy
176038-158773-1055843-338358-2331000-150512-540482-150083,43202-40848-39231-94866-65702-36905-70494-14127,14862-17613-59772-56810-9170-26677-22067-3354,6476-12078-68408-7814-7438-2523-18165-3423,22811-7777-6645-13453-8400-3571-5186-2002,10721-14443-18379-14191-6067-8060-15758-1182,23317-6937-7031-32354-13452-6067-4304-713,9471-4592-13033-23085-17024-1593-10864-1356,easy
158773-1055843-338358-2331000-150512-540482-150083-67333,40848-39231-94866-65702-36905-70494-14127-39017,17613-59772-56810-9170-26677-22067-3354-1770,12078-68408-7814-7438-2523-18165-3423-1040,7777-6645-13453-8400-3571-5186-2002-1528,14443-18379-14191-6067-8060-15758-1182-4787,6937-7031-32354-13452-6067-4304-713-3753,4592-13033-23085-17024-1593-10864-1356-3919,easy
1055843-338358-2331000-150512-540482-150083-67333-1726587,39231-94866-65702-36905-70494-14127-39017-166523,59772-56810-9170-26677-22067-3354-1770-26500,68408-7814-7438-2523-18165-3423-1040-11447,6645-13453-8400-3571-5186-2002-1528-32155,18379-14191-6067-8060-15758-1182-4787-24453,7031-32354-13452-6067-4304-713-3753-47356,13033-23085-17024-1593-10864-1356-3919-34528,easy
338358-2331000-150512-540482-150083-67333-1726587-194596,94866-65702-36905-70494-14127-39017-166523-12648,56810-9170-26677-22067-3354-1770-26500-2437,7814-7438-2523-18165-3423-1040-11447-2875,13453-8400-3571-5186-2002-1528-32155-12614,14191-6067-8060-15758-1182-4787-24453-6332,32354-13452-6067-4304-713-3753-47356-3867,23085-17024-1593-10864-1356-3919-34528-4525,easy
2331000-150512-540482-150083-67333-1726587-194596-172760,65702-36905-70494-14127-39017-166523-12648-17146,9170-26677-22067-3354-1770-26500-2437-1406,7438-2523-18165-3423-1040-11447-2875-951,8400-3571-5186-2002-1528-32155-12614-1870,6067-8060-15758-1182-4787-24453-6332-2389,13452-6067-4304-713-3753-47356-3867-1807,17024-1593-10864-1356-3919-34528-4525-1990,easy
150512-540482-150083-67333-1726587-194596-172760-407713,36905-70494-14127-39017-166523-12648-17146-44915,26677-22067-3354-1770-26500-2437-1406-15491,2523-18165-3423-1040-11447-2875-951-25753,3571-5186-2002-1528-32155-12614-1870-25207,8060-15758-1182-4787-24453-6332-2389-38976,6067-4304-713-3753-47356-3867-1807-28844,1593-10864-1356-3919-34528-4525-1990-21221,easy
540482-150083-67333-1726587-194596-172760-407713-191963,70494-14127-39017-166523-12648-17146-44915-83225,22067-3354-1770-26500-2437-1406-15491-22103,18165-3423-1040-11447-2875-951-25753-10501,5186-2002-1528-32155-12614-1870-25207-29918,15758-1182-4787-24453-6332-2389-38976-32177,4304-713-3753-47356-3867-1807-28844-14588,10864-1356-3919-34528-4525-1990-21221-25845,easy
150083-67333-1726587-194596-172760-407713-191963-603776,14127-39017-166523-12648-17146-44915-83225-46442,3354-1770-26500-2437-1406-15491-22103-3097,3423-1040-11447-2875-951-25753-10501-9499,2002-1528-32155-12614-1870-25207-29918-15260,1182-4787-24453-6332-2389-38976-32177-11377,713-3753-47356-3867-1807-28844-14588-4415,1356-3919-34528-4525-1990-21221-25845-8373,easy
67333-1726587-194596-172760-407713-191963-603776-766547,39017-166523-12648-17146-44915-83225-46442-149345,1770-26500-2437-1406-15491-22103-3097-78860,1040-11447-2875-951-25753-10501-9499-43842,1528-32155-12614-1870-25207-29918-15260-20967,4787-24453-6332-2389-38976-32177-11377-25394,3753-47356-3867-1807-28844-14588-4415-41140,3919-34528-4525-1990-21221-25845-8373-28511,easy
1726587-194596-172760-407713-191963-603776-766547-724423,166523-12648-17146-44915-83225-46442-149345-50534,26500-2437-1406-15491-22103-3097-78860-52585,11447-2875-951-25753-10501-9499-43842-7136,32155-12614-1870-25207-29918-15260-20967-2854,24453-6332-2389-38976-32177-11377-25394-7698,47356-3867-1807-28844-14588-4415-41140-7673,34528-4525-1990-21221-25845-8373-28511-5390,easy
194596-172760-407713-191963-603776-766547-724423-703946,12648-17146-44915-83225-46442-149345-50534-422395,2437-1406-15491-22103-3097-78860-52585-6821,2875-951-25753-10501-9499-43842-7136-31934,12614-1870-25207-29918-15260-20967-2854-58300,6332-2389-38976-32177-11377-25394-7698-14506,3867-1807-28844-14588-4415-41140-7673-61059,4525-1990-21221-25845-8373-28511-5390-33558,easy
172760-407713-191963-603776-766547-724423-703946-12474,17146-44915-83225-46442-149345-50534-422395-8168,1406-15491-22103-3097-78860-52585-6821-17050,951-25753-10501-9499-43842-7136-31934-4745,1870-25207-29918-15260-20967-2854-58300-2229,2389-38976-32177-11377-25394-7698-14506-5279,1807-28844-14588-4415-41140-7673-61059-2327,1990-21221-25845-8373-28511-5390-33558-1243,easy
407713-191963-603776-766547-724423-703946-12474-367591,44915-83225-46442-149345-50534-422395-8168-9643,15491-22103-3097-78860-52585-6821-17050-8747,25753-10501-9499-43842-7136-31934-4745-7765,25207-29918-15260-20967-2854-58300-2229-1905,38976-32177-11377-25394-7698-14506-5279-2638,28844-14588-4415-41140-7673-61059-2327-3755,21221-25845-8373-28511-5390-33558-1243-1104,easy
191963-603776-766547-724423-703946-12474-367591-680473,83225-46442-149345-50534-422395-8168-9643-52440,22103-3097-78860-52585-6821-17050-8747-21736,10501-9499-43842-7136-31934-4745-7765-4749,29918-15260-20967-2854-58300-2229-1905-13729,32177-11377-25394-7698-14506-5279-2638-13333,14588-4415-41140-7673-61059-2327-3755-16657,25845-8373-28511-5390-33558-1243-1104-5369,easy
603776-766547-724423-703946-12474-367591-680473-1229064,46442-149345-50534-422395-8168-9643-52440-951022,3097-78860-52585-6821-17050-8747-21736-168733,9499-43842-7136-31934-4745-7765-4749-145805,15260-20967-2854-58300-2229-1905-13729-74524,11377-25394-7698-14506-5279-2638-13333-50316,4415-41140-7673-61059-2327-3755-16657-67855,8373-28511-5390-33558-1243-1104-5369-43253,easy
766547-724423-703946-12474-367591-680473-1229064-148693,149345-50534-422395-8168-9643-52440-951022-117833,78860-52585-6821-17050-8747-21736-168733-3972,43842-7136-31934-4745-7765-4749-145805-1440,20967-2854-58300-2229-1905-13729-74524-1539,25394-7698-14506-5279-2638-13333-50316-2967,41140-7673-61059-2327-3755-16657-67855-1253,28511-5390-33558-1243-1104-5369-43253-3832,easy
724423-703946-12474-367591-680473-1229064-148693-998851,50534-422395-8168-9643-52440-951022-117833-53799,52585-6821-17050-8747-21736-168733-3972-20029,7136-31934-4745-7765-4749-145805-1440-11715,2854-58300-2229-1905-13729-74524-1539-19593,7698-14506-5279-2638-13333-50316-2967-11331,7673-61059-2327-3755-16657-67855-1253-4679,5390-33558-1243-1104-5369-43253-3832-3746,easy
703946-12474-367591-680473-1229064-148693-998851-129759,422395-8168-9643-52440-951022-117833-53799-29926,6821-17050-8747-21736-168733-3972-20029-3429,31934-4745-7765-4749-145805-1440-11715-3744,58300-2229-1905-13729-74524-1539-19593-7486,14506-5279-2638-13333-50316-2967-11331-4574,61059-2327-3755-16657-67855-1253-4679-4606,33558-1243-1104-5369-43253-3832-3746-3540,easy
12474-367591-680473-1229064-148693-998851-129759-1445293,8168-9643-52440-951022-117833-53799-29926-36162,17050-8747-21736-168733-3972-20029-3429-18884,4745-7765-4749-145805-1440-11715-3744-36367,2229-1905-13729-74524-1539-19593-7486-9357,5279-2638-13333-50316-2967-11331-4574-29971,2327-3755-16657-67855-1253-4679-4606-14693,1243-1104-5369-43253-3832-3746-3540-8420,easy
367591-680473-1229064-148693-998851-129759-1445293-86006,9643-52440-951022-117833-53799-29926-36162-41386,8747-21736-168733-3972-20029-3429-18884-19342,7765-4749-145805-1440-11715-3744-36367-18021,1905-13729-74524-1539-19593-7486-9357-7214,2638-13333-50316-2967-11331-4574-29971-8723,3755-16657-67855-1253-4679-4606-14693-5236,1104-5369-43253-3832-3746-3540-8420-3160,easy
680473-1229064-148693-998851-129759-1445293-86006-43628,52440-951022-117833-53799-29926-36162-41386-87492,21736-168733-3972-20029-3429-18884-19342-8908,4749-145805-1440-11715-3744-36367-18021-18102,13729-74524-1539-19593-7486-9357-7214-23964,13333-50316-2967-11331-4574-29971-8723-11552,16657-67855-1253-4679-4606-14693-5236-9286,5369-43253-3832-3746-3540-8420-3160-5716,easy
